Date,Dew Point Temperature (C),Average Temperature (C),Visibility (mi),Average Wind Speed (knots),Maximum Sustained Wind Speed (knots),Maximum Gust (knots),Maximum Temperature (C),Minimum Temperature (C),Precipitation (in)
6/24/22,24.66666666666667,31.333333333333332,6.7,5.1,9.7,999.9,36.0,24.499999999999996,0.0
6/25/22,24.444444444444443,31.166666666666668,6.7,6.8,13.6,999.9,37.0,24.72222222222222,0.0
6/26/22,25.055555555555554,29.72222222222222,6.7,5.3,9.7,19.4,35.0,25.0,0.13
6/27/22,26.166666666666664,30.38888888888889,6.7,6.8,15.5,25.3,35.0,25.500000000000004,0.0
6/28/22,25.055555555555554,31.333333333333332,6.7,5.1,7.8,999.9,36.0,24.72222222222222,0.0
6/29/22,25.777777777777782,31.0,6.7,5.4,13.6,999.9,37.0,24.499999999999996,0.0
6/30/22,25.38888888888889,29.11111111111111,6.7,6.1,15.5,25.3,35.77777777777778,25.11111111111111,0.08
7/1/22,24.61111111111111,28.72222222222222,6.7,10.0,13.6,999.9,33.0,24.777777777777775,0.28
7/2/22,25.444444444444443,26.055555555555557,5.3,11.3,15.5,21.4,31.38888888888889,24.499999999999996,3.0
7/3/22,26.666666666666668,27.444444444444446,5.0,11.2,19.4,27.2,30.0,24.777777777777775,1.22
7/4/22,27.055555555555557,27.5,6.2,7.0,13.6,999.9,29.0,25.777777777777782,0.56
7/5/22,27.5,28.72222222222222,6.5,5.3,9.7,999.9,31.0,26.11111111111111,0.06
7/6/22,26.27777777777778,27.722222222222225,6.5,4.9,9.7,999.9,30.5,26.0,0.01
7/7/22,25.888888888888886,26.666666666666668,6.4,5.2,9.7,13.6,32.0,24.0,1.51
7/8/22,26.38888888888889,29.555555555555557,6.5,4.5,9.7,999.9,35.0,25.11111111111111,0.0
7/9/22,26.11111111111111,30.77777777777778,6.7,4.3,7.8,999.9,35.0,25.222222222222225,0.2
7/10/22,25.833333333333332,31.5,6.7,4.9,9.7,999.9,37.0,25.11111111111111,0.0
7/11/22,24.72222222222222,31.944444444444443,6.7,5.0,9.7,999.9,37.0,24.72222222222222,0.0
7/12/22,24.27777777777778,31.833333333333332,6.7,4.6,9.7,999.9,37.0,24.499999999999996,0.0
7/13/22,24.0,32.0,6.7,3.7,5.8,999.9,37.0,24.72222222222222,0.0
7/14/22,25.11111111111111,32.333333333333336,6.7,5.2,7.8,17.5,37.0,24.88888888888889,0.0
7/15/22,25.888888888888886,30.11111111111111,6.7,4.7,15.5,25.3,38.0,25.500000000000004,1.2
7/16/22,25.888888888888886,32.666666666666664,6.7,8.7,11.7,999.9,37.0,25.500000000000004,0.0
7/17/22,26.555555555555557,31.77777777777778,6.7,6.1,11.7,999.9,36.0,28.5,0.02
7/18/22,27.277777777777775,31.055555555555557,6.7,5.9,11.7,999.9,35.0,28.000000000000004,0.0
7/19/22,25.944444444444443,31.72222222222222,6.7,7.0,11.7,999.9,37.0,26.0,0.04
7/20/22,25.38888888888889,31.77777777777778,6.7,7.1,13.6,999.9,38.0,25.611111111111107,0.0
7/21/22,25.11111111111111,32.72222222222222,6.7,5.2,9.7,999.9,38.0,25.27777777777778,0.0
7/22/22,24.333333333333332,33.55555555555556,6.7,3.6,5.8,999.9,39.0,25.222222222222225,0.0
7/23/22,24.88888888888889,34.111111111111114,6.7,4.3,7.8,15.5,39.0,26.0,0.0
7/24/22,25.166666666666668,34.388888888888886,6.7,3.9,7.8,13.6,40.0,26.999999999999996,0.0
7/25/22,26.055555555555557,34.77777777777778,6.6,4.9,9.7,999.9,40.0,26.77777777777778,0.0
7/26/22,25.72222222222222,33.833333333333336,6.6,6.0,9.7,999.9,40.0,28.111111111111107,0.0
7/27/22,25.27777777777778,33.44444444444444,6.7,4.8,9.7,13.6,39.0,26.611111111111114,0.0
7/28/22,25.555555555555557,34.111111111111114,6.7,4.4,7.8,999.9,39.0,26.5,0.0
7/29/22,24.444444444444443,34.5,6.5,5.4,9.7,21.4,40.0,26.722222222222218,0.0
7/30/22,24.66666666666667,28.555555555555557,6.4,5.0,27.2,42.7,38.0,24.0,0.04
7/31/22,24.222222222222218,32.72222222222222,6.7,4.0,7.8,13.6,38.0,24.0,0.0
8/1/22,24.111111111111114,33.666666666666664,7.2,4.0,7.8,999.9,39.0,25.888888888888886,0.0
8/2/22,23.833333333333336,33.111111111111114,6.7,5.3,9.7,999.9,38.0,25.611111111111107,0.23
8/3/22,25.500000000000004,28.166666666666668,6.0,4.5,11.7,999.9,37.72222222222222,25.11111111111111,0.09
8/4/22,25.555555555555557,27.055555555555557,5.1,8.5,17.5,999.9,33.0,24.88888888888889,1.22
8/5/22,25.0,28.72222222222222,6.7,7.4,13.6,999.9,34.0,24.61111111111111,0.02
8/6/22,25.666666666666668,28.944444444444443,6.7,5.3,13.6,999.9,36.0,24.0,0.11
8/7/22,24.333333333333332,31.72222222222222,6.7,5.3,7.8,999.9,37.0,23.88888888888889,0.0
8/8/22,24.555555555555557,28.77777777777778,6.5,5.3,23.3,999.9,37.0,24.111111111111114,0.63
8/9/22,24.444444444444443,27.61111111111111,6.5,7.5,15.5,999.9,34.72222222222222,24.111111111111114,0.67
8/10/22,25.33333333333333,27.11111111111111,6.2,8.8,19.4,999.9,31.0,24.111111111111114,2.09
8/11/22,25.72222222222222,26.555555555555557,5.8,5.0,11.7,999.9,30.88888888888889,23.61111111111111,0.48
8/12/22,25.27777777777778,25.666666666666668,6.4,4.4,9.7,999.9,30.0,23.277777777777782,0.63
8/13/22,25.72222222222222,28.444444444444443,6.1,3.6,9.7,999.9,32.111111111111114,23.277777777777782,0.0
8/14/22,25.500000000000004,31.27777777777778,6.2,3.8,7.8,999.9,35.0,24.72222222222222,0.0
8/15/22,25.222222222222225,32.77777777777778,6.7,3.9,7.8,999.9,38.0,25.611111111111107,0.0
8/16/22,25.33333333333333,30.72222222222222,6.7,4.5,13.6,999.9,37.0,25.222222222222225,0.0
8/17/22,25.11111111111111,29.22222222222222,6.7,5.7,13.6,999.9,35.0,24.777777777777775,0.0
8/18/22,25.888888888888886,29.444444444444443,6.7,4.0,7.8,999.9,33.27777777777778,24.777777777777775,0.0
8/19/22,25.72222222222222,29.444444444444443,6.7,5.7,25.3,999.9,35.0,24.88888888888889,0.04
8/20/22,25.33333333333333,27.277777777777775,6.5,5.6,17.5,25.3,33.888888888888886,24.72222222222222,0.79
8/21/22,26.0,28.166666666666668,6.6,3.9,11.7,21.4,34.0,24.72222222222222,0.0
8/22/22,25.777777777777782,31.055555555555557,6.7,3.3,7.8,19.4,35.22222222222222,25.38888888888889,0.0
8/23/22,26.38888888888889,33.111111111111114,6.7,3.8,7.8,999.9,38.0,25.38888888888889,0.0
8/24/22,24.61111111111111,32.55555555555556,6.7,9.5,15.5,25.3,38.0,24.777777777777775,0.13
8/25/22,24.388888888888893,26.666666666666668,6.3,8.8,15.5,25.3,36.22222222222222,23.88888888888889,0.79
8/26/22,26.666666666666668,28.833333333333332,6.7,4.5,9.7,999.9,34.0,23.88888888888889,0.09
8/27/22,25.72222222222222,30.88888888888889,6.7,3.4,5.8,999.9,35.111111111111114,25.0,0.0
8/28/22,26.27777777777778,32.5,6.5,4.7,11.7,13.6,38.0,25.27777777777778,0.0
8/29/22,26.611111111111114,30.77777777777778,6.3,4.2,7.8,999.9,35.888888888888886,26.27777777777778,0.0
8/30/22,25.611111111111107,28.77777777777778,6.3,4.9,13.6,999.9,33.27777777777778,24.61111111111111,0.26
8/31/22,26.166666666666664,30.055555555555557,6.6,5.3,11.7,999.9,34.27777777777778,24.499999999999996,0.17
9/1/22,23.944444444444443,29.055555555555557,6.3,8.9,13.6,999.9,34.27777777777778,24.72222222222222,0.0
9/2/22,20.666666666666668,28.944444444444443,6.7,10.8,15.5,25.3,33.0,23.111111111111107,0.0
9/3/22,19.0,29.5,6.7,8.7,15.5,21.4,34.0,22.722222222222225,0.0
9/4/22,19.333333333333332,30.27777777777778,6.7,8.5,15.5,999.9,34.0,23.388888888888886,0.0
9/5/22,19.944444444444446,30.0,6.7,5.5,11.7,999.9,34.0,22.22222222222222,0.0
9/6/22,20.72222222222222,30.944444444444443,6.7,6.8,11.7,999.9,35.0,22.77777777777778,0.0
9/7/22,24.777777777777775,30.61111111111111,6.7,6.2,9.7,999.9,35.0,25.11111111111111,0.0
9/8/22,25.166666666666668,28.111111111111107,6.3,5.2,15.5,27.2,34.77777777777778,23.61111111111111,1.33
9/9/22,24.66666666666667,29.72222222222222,6.7,4.0,9.7,999.9,34.77777777777778,23.61111111111111,0.0
9/10/22,24.66666666666667,30.555555555555557,6.6,3.8,7.8,999.9,36.0,23.72222222222222,0.0
9/11/22,23.22222222222222,30.555555555555557,5.9,4.0,9.7,999.9,35.388888888888886,23.111111111111107,0.0
9/12/22,20.11111111111111,30.833333333333332,6.7,6.2,13.6,999.9,36.0,22.88888888888889,0.0
9/13/22,20.33333333333333,31.5,6.7,4.6,9.7,999.9,37.0,22.5,0.0
9/14/22,19.88888888888889,30.666666666666668,6.7,5.3,13.6,19.4,36.0,22.277777777777775,0.0
9/15/22,19.0,30.5,6.7,4.7,7.8,17.5,35.22222222222222,22.11111111111111,0.0
9/16/22,21.555555555555557,30.944444444444443,6.6,4.4,7.8,999.9,36.0,22.277777777777775,0.0
9/17/22,23.444444444444443,32.05555555555556,5.5,3.9,7.8,999.9,37.0,23.61111111111111,0.0
9/18/22,23.666666666666664,31.72222222222222,5.3,4.9,33.0,44.7,38.0,24.0,0.0
9/19/22,24.111111111111114,31.27777777777778,5.7,3.9,7.8,999.9,37.0,25.11111111111111,0.2
9/20/22,23.388888888888886,29.666666666666668,6.3,5.3,15.5,999.9,36.0,24.88888888888889,0.0
9/21/22,23.77777777777778,29.22222222222222,6.7,4.9,7.8,999.9,34.111111111111114,23.388888888888886,0.0
9/22/22,24.0,29.055555555555557,6.5,4.2,9.7,999.9,34.0,23.388888888888886,0.0
9/23/22,22.944444444444443,29.944444444444443,6.3,6.1,9.7,999.9,34.0,23.61111111111111,0.0
9/24/22,22.61111111111111,29.61111111111111,6.4,4.7,7.8,999.9,34.0,23.111111111111107,0.0
9/25/22,23.000000000000004,29.944444444444443,6.3,4.0,7.8,999.9,35.0,22.88888888888889,0.0
9/26/22,22.11111111111111,30.38888888888889,6.7,5.1,9.7,999.9,36.0,22.77777777777778,0.0
9/27/22,23.61111111111111,30.88888888888889,6.7,5.8,13.6,999.9,35.0,23.22222222222222,0.0
9/28/22,23.555555555555557,30.555555555555557,6.7,5.3,9.7,999.9,36.0,23.277777777777782,0.0
9/29/22,24.055555555555557,30.5,6.7,5.9,9.7,999.9,35.0,23.277777777777782,0.0
9/30/22,24.555555555555557,27.22222222222222,6.7,5.8,13.6,25.3,33.388888888888886,23.61111111111111,0.06
10/1/22,25.11111111111111,28.277777777777782,6.7,4.7,19.4,999.9,33.0,23.388888888888886,0.07
10/2/22,25.33333333333333,29.5,6.7,4.9,7.8,999.9,34.0,23.388888888888886,0.57
10/3/22,25.222222222222225,30.0,6.7,3.2,7.8,999.9,35.0,23.277777777777782,0.1
10/4/22,25.33333333333333,31.27777777777778,6.6,3.5,5.8,999.9,37.0,23.111111111111107,0.0
10/5/22,24.66666666666667,30.333333333333332,6.3,5.3,9.7,999.9,35.388888888888886,24.0,0.17
10/6/22,23.88888888888889,29.833333333333332,6.7,4.8,9.7,999.9,35.0,23.61111111111111,0.0
10/7/22,20.166666666666668,25.944444444444443,6.7,9.2,11.7,999.9,33.27777777777778,20.38888888888889,0.0
10/8/22,19.88888888888889,25.888888888888886,6.7,6.2,11.7,999.9,30.77777777777778,20.0,0.0
10/9/22,17.055555555555557,24.333333333333332,6.7,14.6,21.4,999.9,30.38888888888889,19.111111111111114,0.0
10/10/22,9.055555555555554,22.722222222222225,6.7,12.6,21.4,27.2,30.11111111111111,16.38888888888889,0.0
10/11/22,7.277777777777778,22.88888888888889,6.7,7.9,13.6,999.9,28.000000000000004,14.000000000000002,0.0
10/12/22,9.333333333333332,23.72222222222222,6.7,7.1,13.6,999.9,29.0,14.000000000000002,0.0
10/13/22,12.722222222222221,26.055555555555557,6.7,6.9,13.6,999.9,31.0,14.777777777777779,0.0
10/14/22,12.944444444444443,26.5,6.2,9.0,13.6,19.4,31.0,17.5,0.0
10/15/22,12.888888888888891,26.77777777777778,6.7,9.5,15.5,999.9,32.0,18.22222222222222,0.0
10/16/22,13.277777777777779,28.277777777777782,6.7,11.6,15.5,25.3,32.0,21.0,0.0
10/17/22,11.11111111111111,27.22222222222222,6.2,15.9,21.4,999.9,31.88888888888889,19.61111111111111,0.02
10/18/22,7.222222222222222,23.72222222222222,6.2,14.5,19.4,27.2,28.72222222222222,18.5,0.0
10/19/22,8.055555555555555,22.77777777777778,6.7,7.1,13.6,999.9,26.0,17.72222222222222,0.0
10/20/22,13.499999999999998,24.66666666666667,6.7,3.9,9.7,999.9,30.0,17.5,0.0
10/21/22,17.166666666666668,26.5,6.2,3.2,7.8,999.9,33.0,17.38888888888889,0.0
10/22/22,13.166666666666668,27.38888888888889,6.4,6.1,15.5,999.9,35.0,18.000000000000004,0.0
10/23/22,16.333333333333332,28.5,6.7,6.9,13.6,999.9,34.0,18.72222222222222,0.0
10/24/22,18.666666666666664,27.055555555555557,6.7,4.3,7.8,999.9,33.77777777777778,19.222222222222218,0.0
10/25/22,18.166666666666668,25.500000000000004,6.7,5.4,9.7,999.9,31.5,17.38888888888889,0.0
10/26/22,18.277777777777782,25.166666666666668,6.7,4.2,5.8,999.9,30.0,17.11111111111111,0.0
10/27/22,19.0,26.27777777777778,6.7,4.5,11.7,999.9,32.0,17.77777777777778,0.0
10/28/22,16.27777777777778,25.777777777777782,6.7,9.2,15.5,999.9,31.0,19.72222222222222,0.0
10/29/22,16.555555555555557,24.27777777777778,6.7,12.8,17.5,27.2,30.22222222222222,19.777777777777775,0.0
10/30/22,15.777777777777779,24.61111111111111,6.7,12.2,21.4,999.9,29.0,19.777777777777775,0.0
10/31/22,13.444444444444446,24.944444444444446,6.7,15.9,23.3,33.0,29.0,20.27777777777778,0.0
11/1/22,13.38888888888889,24.499999999999996,6.7,15.4,23.3,33.0,28.000000000000004,19.72222222222222,0.01
11/2/22,16.77777777777778,19.27777777777778,6.4,11.3,15.5,999.9,26.22222222222222,17.11111111111111,0.06
11/3/22,18.88888888888889,19.833333333333332,5.4,7.4,11.7,999.9,21.999999999999996,17.22222222222222,0.25
11/4/22,17.444444444444443,19.222222222222218,5.9,10.1,13.6,999.9,21.999999999999996,16.61111111111111,0.21
11/5/22,16.0,18.555555555555557,6.7,7.5,13.6,999.9,22.11111111111111,15.88888888888889,0.19
11/6/22,17.666666666666668,19.27777777777778,6.4,2.8,5.8,999.9,22.11111111111111,15.88888888888889,0.27
11/7/22,18.944444444444443,20.38888888888889,6.1,3.6,7.8,999.9,22.11111111111111,16.22222222222222,0.19
11/8/22,20.611111111111107,21.166666666666664,4.6,3.0,5.8,999.9,23.000000000000004,18.72222222222222,0.61
11/9/22,21.22222222222222,23.944444444444443,6.2,2.9,5.8,999.9,28.000000000000004,18.88888888888889,0.0
11/10/22,21.555555555555557,24.055555555555557,3.1,2.7,5.8,999.9,29.0,19.0,0.0
11/11/22,21.444444444444443,24.944444444444446,2.9,2.4,5.8,999.9,31.0,18.77777777777778,0.0
11/12/22,21.22222222222222,24.499999999999996,3.1,2.5,5.8,999.9,30.5,18.5,0.0
11/13/22,21.722222222222218,26.666666666666668,5.4,2.9,3.9,999.9,32.0,18.88888888888889,0.0
11/14/22,19.555555555555557,24.72222222222222,6.1,4.5,9.7,999.9,31.38888888888889,20.27777777777778,0.0
11/15/22,19.388888888888893,24.333333333333332,6.1,3.9,7.8,999.9,29.0,20.888888888888886,0.0
11/16/22,21.11111111111111,24.055555555555557,4.9,4.1,5.8,999.9,28.000000000000004,21.0,99.99
11/17/22,21.666666666666668,24.61111111111111,4.9,3.9,5.8,999.9,28.000000000000004,21.0,0.0
11/18/22,21.5,25.33333333333333,5.1,3.4,5.8,999.9,32.0,19.72222222222222,0.0
11/19/22,20.38888888888889,25.166666666666668,6.1,6.2,9.7,999.9,30.11111111111111,20.0,0.0
11/20/22,19.0,24.499999999999996,6.7,4.5,9.7,999.9,30.11111111111111,19.61111111111111,0.0
11/21/22,21.055555555555557,25.666666666666668,6.6,5.7,9.7,999.9,30.0,19.388888888888893,0.0
11/22/22,22.666666666666668,22.88888888888889,4.4,4.0,7.8,999.9,29.11111111111111,20.777777777777782,0.46
11/23/22,20.33333333333333,21.27777777777778,6.0,5.3,9.7,999.9,23.388888888888886,19.777777777777775,0.5
11/24/22,19.166666666666668,19.27777777777778,5.3,4.5,9.7,999.9,22.5,19.0,0.53
11/25/22,19.555555555555557,19.61111111111111,3.7,3.8,9.7,999.9,21.0,19.0,1.2
11/26/22,20.500000000000004,21.11111111111111,5.6,3.2,5.8,999.9,22.38888888888889,19.0,0.41
11/27/22,22.11111111111111,22.555555555555554,4.5,4.3,7.8,999.9,23.000000000000004,19.222222222222218,0.02
11/28/22,24.333333333333332,26.22222222222222,5.7,6.1,13.6,999.9,30.0,20.777777777777782,0.0
11/29/22,22.22222222222222,25.222222222222225,6.4,6.8,15.5,999.9,30.0,18.000000000000004,0.0
11/30/22,10.0,14.555555555555555,6.7,15.1,17.5,999.9,28.388888888888886,10.388888888888891,0.0
12/1/22,6.111111111111111,10.444444444444443,6.7,12.5,17.5,999.9,17.72222222222222,7.777777777777778,0.0
12/2/22,7.3888888888888875,12.0,6.7,8.1,13.6,999.9,15.61111111111111,7.000000000000001,0.0
12/3/22,12.055555555555557,16.166666666666668,6.7,5.7,9.7,999.9,19.499999999999996,8.38888888888889,0.0
12/4/22,10.555555555555555,15.055555555555555,6.7,10.4,13.6,999.9,19.499999999999996,11.500000000000002,0.0
12/5/22,7.11111111111111,12.388888888888888,6.7,12.0,15.5,999.9,19.222222222222218,10.222222222222221,0.0
12/6/22,8.11111111111111,13.0,6.7,7.4,11.7,999.9,16.0,10.222222222222221,0.0
12/7/22,10.5,15.722222222222221,6.7,5.6,9.7,999.9,20.888888888888886,10.277777777777779,0.0
12/8/22,10.777777777777779,16.666666666666668,6.7,5.9,9.7,999.9,22.61111111111111,11.222222222222223,0.0
12/9/22,10.61111111111111,16.61111111111111,6.7,8.5,13.6,21.4,22.61111111111111,12.611111111111112,0.0
12/10/22,7.555555555555555,16.444444444444443,6.7,10.4,15.5,999.9,21.999999999999996,10.88888888888889,0.0
12/11/22,6.555555555555554,14.88888888888889,6.7,11.3,15.5,999.9,21.722222222222218,11.500000000000002,0.0
12/12/22,5.555555555555555,13.833333333333334,6.1,14.4,23.3,27.2,18.22222222222222,10.277777777777779,0.0
12/13/22,4.777777777777779,13.38888888888889,6.1,10.6,15.5,999.9,18.22222222222222,9.11111111111111,0.01
12/14/22,6.611111111111111,12.611111111111112,6.7,9.0,15.5,999.9,16.61111111111111,9.11111111111111,0.01
12/15/22,11.333333333333334,13.277777777777779,4.6,3.5,7.8,999.9,16.0,9.11111111111111,0.28
12/16/22,10.722222222222221,14.444444444444445,5.9,12.4,19.4,25.3,17.0,11.222222222222223,0.28
12/17/22,1.0555555555555547,11.777777777777779,6.7,14.5,23.3,33.0,15.61111111111111,8.0,0.0
12/18/22,-4.944444444444444,10.0,6.7,9.2,19.4,999.9,15.0,5.0,0.0
12/19/22,0.777777777777777,12.0,6.7,3.6,7.8,999.9,19.0,4.2777777777777795,0.0
12/20/22,4.722222222222222,16.0,6.7,5.8,11.7,999.9,21.0,5.611111111111112,0.0
12/21/22,3.0555555555555554,14.88888888888889,6.7,7.1,13.6,999.9,20.38888888888889,5.277777777777778,0.0
12/22/22,3.1666666666666683,15.277777777777779,6.7,4.9,11.7,999.9,21.999999999999996,4.2777777777777795,0.0
12/23/22,2.999999999999999,15.333333333333334,6.7,5.0,9.7,999.9,21.22222222222222,5.611111111111112,0.0
12/24/22,2.000000000000001,14.777777777777779,6.7,5.1,11.7,999.9,21.999999999999996,6.111111111111111,0.0
12/25/22,4.500000000000001,14.5,6.7,3.1,5.8,999.9,21.999999999999996,5.0,0.0
12/26/22,7.055555555555557,14.944444444444445,6.4,3.1,5.8,999.9,21.11111111111111,6.222222222222224,0.0
12/27/22,6.888888888888888,16.555555555555557,6.7,3.8,7.8,999.9,21.999999999999996,7.11111111111111,0.0
12/28/22,4.555555555555557,14.944444444444445,6.7,9.9,15.5,999.9,21.77777777777778,9.000000000000002,0.0
12/29/22,4.777777777777779,13.222222222222221,6.6,9.0,13.6,999.9,20.11111111111111,7.88888888888889,0.0
12/30/22,4.833333333333335,11.722222222222221,6.5,10.4,15.5,999.9,18.5,5.888888888888889,0.0
12/31/22,6.111111111111111,11.88888888888889,6.7,7.9,13.6,999.9,17.27777777777778,5.499999999999999,0.0
1/1/23,7.944444444444443,15.11111111111111,6.7,7.4,9.7,999.9,20.0,7.3888888888888875,0.0
1/2/23,8.833333333333334,15.61111111111111,6.6,11.3,15.5,21.4,19.499999999999996,8.722222222222223,0.01
1/3/23,8.944444444444445,15.0,6.0,9.2,11.7,999.9,19.27777777777778,10.777777777777779,0.04
1/4/23,10.88888888888889,15.5,6.6,3.6,7.8,999.9,19.27777777777778,10.777777777777779,0.0
1/5/23,13.11111111111111,19.166666666666668,6.3,4.9,9.7,999.9,24.0,12.111111111111109,0.0
1/6/23,10.722222222222221,18.5,6.7,9.1,15.5,999.9,24.0,13.0,0.0
1/7/23,10.111111111111112,18.833333333333336,6.7,3.6,7.8,999.9,25.0,12.222222222222221,0.0
1/8/23,14.277777777777779,15.61111111111111,5.1,3.6,7.8,999.9,24.0,12.722222222222221,0.11
1/9/23,15.722222222222221,15.777777777777779,4.0,3.0,7.8,999.9,20.611111111111107,14.000000000000002,0.31
1/10/23,15.5,17.0,5.8,4.1,7.8,999.9,19.0,14.222222222222221,0.17
1/11/23,16.666666666666668,17.055555555555557,4.5,3.6,5.8,999.9,18.5,15.0,0.33
1/12/23,18.555555555555557,18.61111111111111,2.7,2.1,5.8,999.9,20.0,15.277777777777779,0.18
1/13/23,21.11111111111111,21.944444444444443,5.1,5.1,7.8,999.9,26.0,17.22222222222222,0.24
1/14/23,18.166666666666668,21.38888888888889,5.9,6.6,13.6,999.9,28.000000000000004,12.0,0.0
1/15/23,6.388888888888889,9.555555555555557,6.5,13.3,19.4,999.9,13.277777777777779,7.000000000000001,0.0
1/16/23,2.944444444444443,8.499999999999998,6.7,10.1,13.6,999.9,13.277777777777779,6.7777777777777795,0.0
1/17/23,2.944444444444443,9.277777777777779,6.7,9.1,11.7,999.9,10.222222222222221,6.888888888888888,0.0
1/18/23,3.2222222222222205,11.38888888888889,6.7,6.2,13.6,999.9,16.5,5.777777777777777,0.0
1/19/23,5.7222222222222205,13.944444444444445,6.7,5.4,9.7,999.9,19.777777777777775,5.777777777777777,0.0
1/20/23,7.666666666666665,16.5,6.7,3.8,9.7,999.9,21.611111111111114,7.777777777777778,0.0
1/21/23,12.777777777777779,18.5,5.8,3.6,7.8,999.9,24.0,9.888888888888888,0.0
1/22/23,16.11111111111111,19.88888888888889,4.8,2.8,5.8,999.9,25.0,12.611111111111112,0.0
1/23/23,11.055555555555555,16.333333333333332,5.2,11.9,19.4,999.9,24.777777777777775,11.222222222222223,0.0
1/24/23,-0.44444444444444486,11.444444444444445,6.7,14.8,25.3,36.9,22.77777777777778,4.222222222222223,0.0
1/25/23,-0.11111111111111072,9.555555555555557,6.7,4.5,9.7,999.9,15.277777777777779,4.222222222222223,0.0
1/26/23,7.277777777777778,13.833333333333334,6.6,7.6,17.5,999.9,19.222222222222218,6.611111111111111,0.0
1/27/23,-1.0555555555555547,11.222222222222223,6.7,14.3,21.4,29.1,19.222222222222218,7.000000000000001,0.0
1/28/23,-5.777777777777777,10.944444444444446,6.7,9.3,15.5,999.9,16.61111111111111,2.8888888888888906,0.0
1/29/23,-3.6666666666666674,11.166666666666666,6.7,6.0,13.6,999.9,17.5,2.3888888888888875,0.0
1/30/23,2.5555555555555562,14.166666666666666,6.7,2.8,7.8,999.9,21.999999999999996,1.7777777777777795,0.0
1/31/23,10.166666666666664,18.166666666666668,6.5,3.7,9.7,999.9,25.0,3.2222222222222205,0.0
2/1/23,16.333333333333332,20.888888888888886,6.7,3.1,5.8,999.9,26.999999999999996,7.277777777777778,0.0
2/2/23,16.666666666666668,22.277777777777775,6.2,4.3,9.7,999.9,29.0,14.222222222222221,0.0
2/3/23,15.166666666666666,18.333333333333332,4.5,3.6,7.8,999.9,27.11111111111111,14.38888888888889,0.06
2/4/23,15.333333333333334,16.055555555555557,3.9,4.3,5.8,999.9,22.38888888888889,15.0,0.24
2/5/23,14.833333333333334,15.055555555555555,4.8,4.3,9.7,999.9,18.277777777777782,14.000000000000002,1.25
2/6/23,17.38888888888889,18.277777777777782,4.4,2.6,5.8,999.9,21.0,14.777777777777779,0.0
2/7/23,17.666666666666668,19.444444444444443,5.2,3.8,9.7,999.9,23.000000000000004,15.277777777777779,0.0
2/8/23,18.5,20.27777777777778,4.6,2.8,7.8,999.9,23.000000000000004,17.0,0.05
2/9/23,19.111111111111114,21.11111111111111,4.5,3.8,7.8,999.9,25.72222222222222,18.000000000000004,0.0
2/10/23,17.27777777777778,18.333333333333332,5.5,3.4,5.8,999.9,25.72222222222222,18.000000000000004,0.02
2/11/23,19.555555555555557,22.277777777777775,6.4,6.6,11.7,999.9,26.0,18.000000000000004,0.0
2/12/23,20.72222222222222,23.666666666666664,6.4,7.4,15.5,999.9,28.000000000000004,19.61111111111111,0.0
2/13/23,15.055555555555555,18.055555555555557,6.7,10.0,19.4,999.9,26.999999999999996,12.0,0.12
2/14/23,6.888888888888888,12.944444444444443,6.7,13.0,17.5,999.9,25.888888888888886,8.777777777777777,0.0
2/15/23,5.444444444444443,12.888888888888891,6.7,9.3,13.6,999.9,19.388888888888893,7.88888888888889,0.0
2/16/23,8.444444444444446,15.38888888888889,6.7,3.1,7.8,999.9,21.0,8.0,0.0
2/17/23,13.055555555555555,18.77777777777778,6.1,3.2,7.8,999.9,24.0,9.000000000000002,0.0
2/18/23,15.833333333333334,21.77777777777778,5.8,3.2,7.8,999.9,28.000000000000004,11.88888888888889,0.0
2/19/23,12.888888888888891,21.11111111111111,6.6,11.7,17.5,23.3,28.000000000000004,13.277777777777779,0.0
2/20/23,8.833333333333334,19.66666666666667,6.7,6.0,11.7,999.9,27.61111111111111,11.500000000000002,0.0
2/21/23,10.833333333333334,18.944444444444443,6.6,5.4,9.7,999.9,25.38888888888889,10.777777777777779,0.0
2/22/23,10.833333333333334,18.277777777777782,6.3,4.2,5.8,999.9,24.0,10.222222222222221,0.0
2/23/23,12.333333333333336,19.055555555555557,5.3,3.0,5.8,13.6,24.388888888888893,10.777777777777779,0.0
2/24/23,9.38888888888889,17.5,5.7,12.2,17.5,999.9,24.72222222222222,11.38888888888889,0.0
2/25/23,5.666666666666668,14.222222222222221,6.7,13.7,19.4,25.3,24.72222222222222,10.111111111111112,0.0
2/26/23,6.222222222222224,15.5,6.4,6.6,11.7,999.9,21.11111111111111,8.222222222222221,0.0
2/27/23,7.944444444444443,16.72222222222222,5.6,2.9,5.8,999.9,23.000000000000004,7.722222222222222,0.0
2/28/23,11.11111111111111,18.111111111111107,5.8,2.6,3.9,999.9,25.0,9.222222222222221,0.0
3/1/23,11.944444444444445,21.722222222222218,6.1,4.4,11.7,17.5,28.000000000000004,10.277777777777779,0.0
3/2/23,11.166666666666666,20.666666666666668,5.8,4.8,11.7,15.5,27.61111111111111,11.777777777777779,0.0
3/3/23,12.277777777777779,21.666666666666668,5.2,6.3,11.7,999.9,25.27777777777778,12.222222222222221,0.0
3/4/23,11.88888888888889,20.166666666666668,6.3,4.8,9.7,999.9,26.999999999999996,12.388888888888888,0.0
